age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G3,school_MS,sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,attendance_rate,pass_binary,risk_category,study_efficiency,has_failures,family_edu_avg,family_edu_max
17,4,3,2,2,1,4,5,5,1,3,2,4,11,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,True,True,True,0.7333333333333334,1,Medium_Risk,3.5555555555555554,1,3.5,4
18,3,3,1,2,0,5,3,4,1,1,5,0,10,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,1.0,1,Medium_Risk,3.3333333333333335,0,3.0,3
17,4,4,2,2,0,4,3,3,1,2,5,2,12,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True,False,0.8666666666666667,1,Medium_Risk,4.0,0,4.0,4
17,3,2,2,2,0,1,2,3,1,2,5,0,15,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,1.0,1,Low_Risk,4.888888888888888,0,2.5,3
18,1,1,2,1,0,3,3,2,1,2,3,2,14,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.8666666666666667,1,Low_Risk,6.833333333333333,0,1.0,1
18,1,1,2,3,0,5,3,2,1,1,4,0,18,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1.0,1,Low_Risk,4.5,0,1.0,1
18,1,2,3,2,0,4,3,4,1,4,5,0,15,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,1.0,1,Low_Risk,5.111111111111112,0,1.5,2
18,3,3,2,2,0,4,3,2,1,3,3,6,13,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,True,True,0.6,1,Medium_Risk,4.222222222222222,0,3.0,3
17,4,4,1,2,0,2,3,4,1,1,1,4,15,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,0.7333333333333334,1,Low_Risk,4.888888888888888,0,4.0,4
17,1,2,2,2,0,3,2,2,1,2,3,0,13,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,1,Medium_Risk,4.333333333333333,0,1.5,2
18,1,3,2,2,0,3,3,4,2,4,3,0,9,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,1.0,0,High_Risk,3.0,0,2.0,3
18,4,4,2,3,0,4,2,2,2,2,5,0,16,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,1.0,1,Low_Risk,3.9166666666666665,0,4.0,4
17,1,1,3,1,1,5,2,1,1,2,1,0,9,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,1.0,0,High_Risk,4.166666666666667,1,1.0,1
18,2,3,2,1,0,5,2,3,1,2,4,0,10,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,1.0,1,Medium_Risk,5.0,0,2.5,3
18,4,4,3,2,0,3,2,2,4,2,5,0,0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,1.0,0,High_Risk,1.3333333333333333,0,4.0,4
18,1,2,3,1,0,4,3,3,2,3,3,3,10,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,True,0.8,1,Medium_Risk,4.833333333333333,0,1.5,2
17,2,2,1,3,0,3,4,3,1,1,3,8,12,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,0.4666666666666667,1,Medium_Risk,2.75,0,2.0,2
17,1,2,1,1,0,3,5,5,1,3,1,4,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,0.7333333333333334,0,High_Risk,4.0,0,1.5,2
18,4,4,2,3,0,5,4,4,1,1,1,0,17,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,1.0,1,Low_Risk,4.083333333333333,0,4.0,4
18,1,1,4,3,0,4,3,2,1,2,4,4,12,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,0.7333333333333334,1,Medium_Risk,2.75,0,1.0,1
19,1,1,2,2,1,4,3,3,1,1,3,4,9,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,0.7333333333333334,0,High_Risk,2.6666666666666665,1,1.0,1
18,4,4,1,2,0,5,4,3,3,4,2,1,14,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,0.9333333333333333,1,Low_Risk,4.555555555555555,0,4.0,4
18,3,3,1,2,0,4,1,3,1,2,1,1,16,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,0.9333333333333333,1,Low_Risk,5.333333333333333,0,3.0,3
17,3,1,1,2,0,4,5,4,2,3,1,10,9,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,0.33333333333333337,0,High_Risk,2.888888888888889,0,2.0,3
18,4,4,1,2,0,3,2,4,1,4,2,4,19,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,0.7333333333333334,1,Low_Risk,6.0,0,4.0,4
18,2,1,2,1,0,4,4,3,1,3,5,0,0,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,1.0,0,High_Risk,2.3333333333333335,0,1.5,2
17,2,3,2,2,0,4,4,3,1,1,3,4,16,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,0.7333333333333334,1,Low_Risk,5.0,0,2.5,3
19,1,1,2,1,1,4,3,2,1,3,5,0,0,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,1.0,0,High_Risk,2.1666666666666665,1,1.0,1
18,4,2,2,1,1,5,4,3,4,3,3,0,0,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,1.0,0,High_Risk,2.3333333333333335,1,3.0,4
18,2,2,2,3,0,5,3,3,1,3,4,0,15,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,1.0,1,Low_Risk,3.8333333333333335,0,2.0,2
17,4,3,2,2,0,5,5,4,1,1,1,0,11,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,1.0,1,Medium_Risk,2.888888888888889,0,3.5,4
18,4,4,3,1,0,4,4,3,2,2,5,4,10,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,0.7333333333333334,1,Medium_Risk,4.333333333333333,0,4.0,4
19,2,3,1,3,1,5,4,2,1,2,5,4,10,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,0.7333333333333334,1,Medium_Risk,2.5833333333333335,1,2.5,3
18,3,1,1,2,0,4,3,4,1,1,1,4,16,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,0.7333333333333334,1,Low_Risk,5.111111111111112,0,2.0,3
18,1,1,2,2,0,1,1,1,1,1,5,6,9,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,0.6,0,High_Risk,3.5555555555555554,0,1.0,1
17,3,1,2,1,0,2,4,5,3,4,2,6,10,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.6,1,Medium_Risk,5.0,0,2.0,3
18,3,2,3,1,0,4,4,1,3,4,5,4,11,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.7333333333333334,1,Medium_Risk,5.333333333333333,0,2.5,3
